actorKey,actorName,presentInWorld,threatClass,level,attack,specialization,specializationLabel,damage,pellets,penetration,damageTypes,actionPointCost,actionsPerTurn,hitChance,targetArmorClass,targetArmor,targetArmorCondition,firstActionHealthDamage,firstActionImmediateDamage,firstActionArmorWear,actionsUntilFirstHealthDamage,landedActionsToDefeat,expectedTurnsToDefeat
deathclaw:matriarch,Матка когтей смерти,true,S,95,Хвост,impact,Силовая,250,5,7,bludgeoning:100%,13,2,95,S,Силовая броня T-65,4800,0,0,375,13,16,8.4
deathclaw:blood-alpha,Кровавый альфа-коготь,true,S,98,Когти,rend,Рубящая,350,6,44,slashing:100%,14,2,95,D,Кожаная броня,250,350,350,0,1,2,1.1
deathclaw:blood-alpha,Кровавый альфа-коготь,true,S,98,Когти,rend,Рубящая,350,6,44,slashing:100%,14,2,95,C,Боевая броня,650,350,350,0,1,2,1.1
deathclaw:blood-alpha,Кровавый альфа-коготь,true,S,98,Когти,rend,Рубящая,350,6,44,slashing:100%,14,2,95,B,"Боевая броня, усиленная",1011,350,350,0,1,2,1.1
deathclaw:blood-alpha,Кровавый альфа-коготь,true,S,98,Когти,rend,Рубящая,350,6,44,slashing:100%,14,2,95,A,Силовая броня T-60,3400,0,0,350,10,12,6.3
deathclaw:blood-alpha,Кровавый альфа-коготь,true,S,98,Когти,rend,Рубящая,350,6,44,slashing:100%,14,2,95,S,Силовая броня T-65,4800,0,0,350,14,16,8.4
deathclaw:blood-alpha,Кровавый альфа-коготь,true,S,98,Укус,puncture,Пробивная,250,4,222,piercing:100%,14,2,95,D,Кожаная броня,250,250,250,0,1,3,1.6
deathclaw:blood-alpha,Кровавый альфа-коготь,true,S,98,Укус,puncture,Пробивная,250,4,222,piercing:100%,14,2,95,C,Боевая броня,650,250,250,0,1,3,1.6
deathclaw:blood-alpha,Кровавый альфа-коготь,true,S,98,Укус,puncture,Пробивная,250,4,222,piercing:100%,14,2,95,B,"Боевая броня, усиленная",1011,250,250,0,1,3,1.6
deathclaw:blood-alpha,Кровавый альфа-коготь,true,S,98,Укус,puncture,Пробивная,250,4,222,piercing:100%,14,2,95,A,Силовая броня T-60,3400,218,218,32,1,4,2.1
deathclaw:blood-alpha,Кровавый альфа-коготь,true,S,98,Укус,puncture,Пробивная,250,4,222,piercing:100%,14,2,95,S,Силовая броня T-65,4800,0,0,250,8,15,7.9
deathclaw:blood-alpha,Кровавый альфа-коготь,true,S,98,Хвост,impact,Силовая,275,5,8,bludgeoning:100%,14,2,95,D,Кожаная броня,250,270,270,10,1,3,1.6
deathclaw:blood-alpha,Кровавый альфа-коготь,true,S,98,Хвост,impact,Силовая,275,5,8,bludgeoning:100%,14,2,95,C,Боевая броня,650,195,195,120,1,4,2.1
deathclaw:blood-alpha,Кровавый альфа-коготь,true,S,98,Хвост,impact,Силовая,275,5,8,bludgeoning:100%,14,2,95,B,"Боевая броня, усиленная",1011,125,125,225,1,5,2.6
deathclaw:blood-alpha,Кровавый альфа-коготь,true,S,98,Хвост,impact,Силовая,275,5,8,bludgeoning:100%,14,2,95,A,Силовая броня T-60,3400,0,0,415,9,11,5.8
deathclaw:blood-alpha,Кровавый альфа-коготь,true,S,98,Хвост,impact,Силовая,275,5,8,bludgeoning:100%,14,2,95,S,Силовая броня T-65,4800,0,0,415,12,15,7.9
deathclaw:mythic,Мифический коготь смерти,true,S,100,Когти,rend,Рубящая,400,7,50,slashing:100%,15,2,95,D,Кожаная броня,250,400,400,0,1,2,1.1
deathclaw:mythic,Мифический коготь смерти,true,S,100,Когти,rend,Рубящая,400,7,50,slashing:100%,15,2,95,C,Боевая броня,650,400,400,0,1,2,1.1
deathclaw:mythic,Мифический коготь смерти,true,S,100,Когти,rend,Рубящая,400,7,50,slashing:100%,15,2,95,B,"Боевая броня, усиленная",1011,400,400,0,1,2,1.1
deathclaw:mythic,Мифический коготь смерти,true,S,100,Когти,rend,Рубящая,400,7,50,slashing:100%,15,2,95,A,Силовая броня T-60,3400,0,0,400,9,11,5.8
deathclaw:mythic,Мифический коготь смерти,true,S,100,Когти,rend,Рубящая,400,7,50,slashing:100%,15,2,95,S,Силовая броня T-65,4800,0,0,400,13,14,7.4
deathclaw:mythic,Мифический коготь смерти,true,S,100,Укус,puncture,Пробивная,290,4,250,piercing:100%,15,2,95,D,Кожаная броня,250,290,290,0,1,3,1.6
deathclaw:mythic,Мифический коготь смерти,true,S,100,Укус,puncture,Пробивная,290,4,250,piercing:100%,15,2,95,C,Боевая броня,650,290,290,0,1,3,1.6
deathclaw:mythic,Мифический коготь смерти,true,S,100,Укус,puncture,Пробивная,290,4,250,piercing:100%,15,2,95,B,"Боевая броня, усиленная",1011,290,290,0,1,3,1.6
deathclaw:mythic,Мифический коготь смерти,true,S,100,Укус,puncture,Пробивная,290,4,250,piercing:100%,15,2,95,A,Силовая броня T-60,3400,290,290,0,1,3,1.6
deathclaw:mythic,Мифический коготь смерти,true,S,100,Укус,puncture,Пробивная,290,4,250,piercing:100%,15,2,95,S,Силовая броня T-65,4800,0,0,290,4,10,5.3
deathclaw:mythic,Мифический коготь смерти,true,S,100,Хвост,impact,Силовая,310,6,9,bludgeoning:100%,15,2,95,D,Кожаная броня,250,310,310,0,1,3,1.6
deathclaw:mythic,Мифический коготь смерти,true,S,100,Хвост,impact,Силовая,310,6,9,bludgeoning:100%,15,2,95,C,Боевая броня,650,220,220,138,1,3,1.6
deathclaw:mythic,Мифический коготь смерти,true,S,100,Хвост,impact,Силовая,310,6,9,bludgeoning:100%,15,2,95,B,"Боевая броня, усиленная",1011,140,140,258,1,4,2.1
deathclaw:mythic,Мифический коготь смерти,true,S,100,Хвост,impact,Силовая,310,6,9,bludgeoning:100%,15,2,95,A,Силовая броня T-60,3400,0,0,466,8,10,5.3
deathclaw:mythic,Мифический коготь смерти,true,S,100,Хвост,impact,Силовая,310,6,9,bludgeoning:100%,15,2,95,S,Силовая броня T-65,4800,0,0,466,11,13,6.8
deathclaw:giant-glowing,Гигантский светящийся коготь,true,S,100,Когти,rend,Рубящая,420,7,47,slashing:75% + radiation:25%,14,2,95,D,Кожаная броня,250,315,315,0,1,3,1.6
deathclaw:giant-glowing,Гигантский светящийся коготь,true,S,100,Когти,rend,Рубящая,420,7,47,slashing:75% + radiation:25%,14,2,95,C,Боевая броня,650,315,315,0,1,3,1.6
deathclaw:giant-glowing,Гигантский светящийся коготь,true,S,100,Когти,rend,Рубящая,420,7,47,slashing:75% + radiation:25%,14,2,95,B,"Боевая броня, усиленная",1011,315,315,0,1,3,1.6
deathclaw:giant-glowing,Гигантский светящийся коготь,true,S,100,Когти,rend,Рубящая,420,7,47,slashing:75% + radiation:25%,14,2,95,A,Силовая броня T-60,3400,0,0,420,9,11,5.8
deathclaw:giant-glowing,Гигантский светящийся коготь,true,S,100,Когти,rend,Рубящая,420,7,47,slashing:75% + radiation:25%,14,2,95,S,Силовая броня T-65,4800,0,0,420,12,14,7.4
deathclaw:giant-glowing,Гигантский светящийся коготь,true,S,100,Укус,puncture,Пробивная,300,4,236,piercing:100%,14,2,95,D,Кожаная броня,250,300,300,0,1,3,1.6
deathclaw:giant-glowing,Гигантский светящийся коготь,true,S,100,Укус,puncture,Пробивная,300,4,236,piercing:100%,14,2,95,C,Боевая броня,650,300,300,0,1,3,1.6
deathclaw:giant-glowing,Гигантский светящийся коготь,true,S,100,Укус,puncture,Пробивная,300,4,236,piercing:100%,14,2,95,B,"Боевая броня, усиленная",1011,300,300,0,1,3,1.6
deathclaw:giant-glowing,Гигантский светящийся коготь,true,S,100,Укус,puncture,Пробивная,300,4,236,piercing:100%,14,2,95,A,Силовая броня T-60,3400,300,300,0,1,3,1.6
deathclaw:giant-glowing,Гигантский светящийся коготь,true,S,100,Укус,puncture,Пробивная,300,4,236,piercing:100%,14,2,95,S,Силовая броня T-65,4800,0,0,300,4,11,5.8
deathclaw:giant-glowing,Гигантский светящийся коготь,true,S,100,Хвост,impact,Силовая,330,6,8,bludgeoning:100%,14,2,95,D,Кожаная броня,250,324,324,12,1,3,1.6
deathclaw:giant-glowing,Гигантский светящийся коготь,true,S,100,Хвост,impact,Силовая,330,6,8,bludgeoning:100%,14,2,95,C,Боевая броня,650,234,234,144,1,3,1.6
deathclaw:giant-glowing,Гигантский светящийся коготь,true,S,100,Хвост,impact,Силовая,330,6,8,bludgeoning:100%,14,2,95,B,"Боевая броня, усиленная",1011,154,154,264,1,4,2.1
deathclaw:giant-glowing,Гигантский светящийся коготь,true,S,100,Хвост,impact,Силовая,330,6,8,bludgeoning:100%,14,2,95,A,Силовая броня T-60,3400,0,0,498,7,9,4.7
deathclaw:giant-glowing,Гигантский светящийся коготь,true,S,100,Хвост,impact,Силовая,330,6,8,bludgeoning:100%,14,2,95,S,Силовая броня T-65,4800,0,0,498,10,12,6.3
mutant-hound:ordinary,Гончая-мутант,true,C,24,Укус,predatorBite,Сильный укус,50,1,15,piercing:100%,4,2,95,D,Кожаная броня,250,50,50,0,1,14,7.4
mutant-hound:ordinary,Гончая-мутант,true,C,24,Укус,predatorBite,Сильный укус,50,1,15,piercing:100%,4,2,95,C,Боевая броня,650,28,28,22,1,21,11.1
mutant-hound:ordinary,Гончая-мутант,true,C,24,Укус,predatorBite,Сильный укус,50,1,15,piercing:100%,4,2,95,B,"Боевая броня, усиленная",1011,8,8,42,1,33,17.4
mutant-hound:ordinary,Гончая-мутант,true,C,24,Укус,predatorBite,Сильный укус,50,1,15,piercing:100%,4,2,95,A,Силовая броня T-60,3400,0,0,50,69,82,43.2
mutant-hound:ordinary,Гончая-мутант,true,C,24,Укус,predatorBite,Сильный укус,50,1,15,piercing:100%,4,2,95,S,Силовая броня T-65,4800,0,0,50,97,110,57.9
mutant-hound:ordinary,Гончая-мутант,true,C,24,Наскок,impact,Силовая,35,1,0,bludgeoning:100%,7,1,95,D,Кожаная броня,250,26,26,14,1,24,25.3
mutant-hound:ordinary,Гончая-мутант,true,C,24,Наскок,impact,Силовая,35,1,0,bludgeoning:100%,7,1,95,C,Боевая броня,650,11,11,36,1,32,33.7
mutant-hound:ordinary,Гончая-мутант,true,C,24,Наскок,impact,Силовая,35,1,0,bludgeoning:100%,7,1,95,B,"Боевая броня, усиленная",1011,0,0,53,5,39,41.1
mutant-hound:ordinary,Гончая-мутант,true,C,24,Наскок,impact,Силовая,35,1,0,bludgeoning:100%,7,1,95,A,Силовая броня T-60,3400,0,0,53,66,85,89.5
mutant-hound:ordinary,Гончая-мутант,true,C,24,Наскок,impact,Силовая,35,1,0,bludgeoning:100%,7,1,95,S,Силовая броня T-65,4800,0,0,53,92,111,116.8
mutant-hound:armored,Бронированная гончая-мутант,true,B,36,Укус,predatorBite,Сильный укус,70,1,30,piercing:100%,5,2,95,D,Кожаная броня,250,70,70,0,1,10,5.3
mutant-hound:armored,Бронированная гончая-мутант,true,B,36,Укус,predatorBite,Сильный укус,70,1,30,piercing:100%,5,2,95,C,Боевая броня,650,63,63,7,1,11,5.8
mutant-hound:armored,Бронированная гончая-мутант,true,B,36,Укус,predatorBite,Сильный укус,70,1,30,piercing:100%,5,2,95,B,"Боевая броня, усиленная",1011,43,43,27,1,15,7.9
mutant-hound:armored,Бронированная гончая-мутант,true,B,36,Укус,predatorBite,Сильный укус,70,1,30,piercing:100%,5,2,95,A,Силовая броня T-60,3400,0,0,70,50,59,31.1
mutant-hound:armored,Бронированная гончая-мутант,true,B,36,Укус,predatorBite,Сильный укус,70,1,30,piercing:100%,5,2,95,S,Силовая броня T-65,4800,0,0,70,70,79,41.6
mutant-hound:armored,Бронированная гончая-мутант,true,B,36,Наскок,impact,Силовая,50,1,1,bludgeoning:100%,9,1,95,D,Кожаная броня,250,42,42,12,1,16,16.8
mutant-hound:armored,Бронированная гончая-мутант,true,B,36,Наскок,impact,Силовая,50,1,1,bludgeoning:100%,9,1,95,C,Боевая броня,650,27,27,35,1,22,23.2
mutant-hound:armored,Бронированная гончая-мутант,true,B,36,Наскок,impact,Силовая,50,1,1,bludgeoning:100%,9,1,95,B,"Боевая броня, усиленная",1011,13,13,56,1,28,29.5
mutant-hound:armored,Бронированная гончая-мутант,true,B,36,Наскок,impact,Силовая,50,1,1,bludgeoning:100%,9,1,95,A,Силовая броня T-60,3400,0,0,75,47,60,63.2
mutant-hound:armored,Бронированная гончая-мутант,true,B,36,Наскок,impact,Силовая,50,1,1,bludgeoning:100%,9,1,95,S,Силовая броня T-65,4800,0,0,75,65,78,82.1
centaur:ordinary,Кентавр,true,B,34,Язык,lash,Хлёсткая,45,1,3,bludgeoning:100%,5,2,95,D,Кожаная броня,250,39,39,9,1,17,8.9
centaur:ordinary,Кентавр,true,B,34,Язык,lash,Хлёсткая,45,1,3,bludgeoning:100%,5,2,95,C,Боевая броня,650,24,24,32,1,24,12.6
centaur:ordinary,Кентавр,true,B,34,Язык,lash,Хлёсткая,45,1,3,bludgeoning:100%,5,2,95,B,"Боевая броня, усиленная",1011,10,10,53,1,30,15.8
centaur:ordinary,Кентавр,true,B,34,Язык,lash,Хлёсткая,45,1,3,bludgeoning:100%,5,2,95,A,Силовая броня T-60,3400,0,0,68,51,65,34.2
centaur:ordinary,Кентавр,true,B,34,Язык,lash,Хлёсткая,45,1,3,bludgeoning:100%,5,2,95,S,Силовая броня T-65,4800,0,0,68,72,86,45.3
centaur:ordinary,Кентавр,true,B,34,Плевок,corrosion,Коррозия брони,40,1,6,acid:100%,5,2,95,D,Кожаная броня,250,39,39,3,1,18,9.5
centaur:ordinary,Кентавр,true,B,34,Плевок,corrosion,Коррозия брони,40,1,6,acid:100%,5,2,95,C,Боевая броня,650,23,23,51,1,23,12.1
centaur:ordinary,Кентавр,true,B,34,Плевок,corrosion,Коррозия брони,40,1,6,acid:100%,5,2,95,B,"Боевая броня, усиленная",1011,10,10,90,1,26,13.7
centaur:ordinary,Кентавр,true,B,34,Плевок,corrosion,Коррозия брони,40,1,6,acid:100%,5,2,95,A,Силовая броня T-60,3400,0,0,120,30,46,24.2
centaur:ordinary,Кентавр,true,B,34,Плевок,corrosion,Коррозия брони,40,1,6,acid:100%,5,2,95,S,Силовая броня T-65,4800,0,0,120,41,57,30
mirelurk:ordinary,Болотник,true,C,26,Клешни,shear,Захват и разрыв,45,1,3,slashing:100%,4,2,95,D,Кожаная броня,250,37,37,8,1,18,9.5
mirelurk:ordinary,Болотник,true,C,26,Клешни,shear,Захват и разрыв,45,1,3,slashing:100%,4,2,95,C,Боевая броня,650,21,21,24,1,27,14.2
mirelurk:ordinary,Болотник,true,C,26,Клешни,shear,Захват и разрыв,45,1,3,slashing:100%,4,2,95,B,"Боевая броня, усиленная",1011,5,5,40,1,38,20
mirelurk:ordinary,Болотник,true,C,26,Клешни,shear,Захват и разрыв,45,1,3,slashing:100%,4,2,95,A,Силовая броня T-60,3400,0,0,45,77,91,47.9
mirelurk:ordinary,Болотник,true,C,26,Клешни,shear,Захват и разрыв,45,1,3,slashing:100%,4,2,95,S,Силовая броня T-65,4800,0,0,45,108,122,64.2
mirelurk:ordinary,Болотник,true,C,26,Таран,impact,Силовая,40,1,0,bludgeoning:100%,7,1,95,D,Кожаная броня,250,31,31,14,1,21,22.1
mirelurk:ordinary,Болотник,true,C,26,Таран,impact,Силовая,40,1,0,bludgeoning:100%,7,1,95,C,Боевая броня,650,16,16,36,1,28,29.5
mirelurk:ordinary,Болотник,true,C,26,Таран,impact,Силовая,40,1,0,bludgeoning:100%,7,1,95,B,"Боевая броня, усиленная",1011,2,2,57,1,34,35.8
mirelurk:ordinary,Болотник,true,C,26,Таран,impact,Силовая,40,1,0,bludgeoning:100%,7,1,95,A,Силовая броня T-60,3400,0,0,60,58,74,77.9
mirelurk:ordinary,Болотник,true,C,26,Таран,impact,Силовая,40,1,0,bludgeoning:100%,7,1,95,S,Силовая броня T-65,4800,0,0,60,81,97,102.1
mirelurk:hunter,Болотник-охотник,true,B,42,Клешни,shear,Захват и разрыв,80,1,6,slashing:100%,5,2,95,D,Кожаная броня,250,75,75,5,1,9,4.7
mirelurk:hunter,Болотник-охотник,true,B,42,Клешни,shear,Захват и разрыв,80,1,6,slashing:100%,5,2,95,C,Боевая броня,650,59,59,21,1,12,6.3
mirelurk:hunter,Болотник-охотник,true,B,42,Клешни,shear,Захват и разрыв,80,1,6,slashing:100%,5,2,95,B,"Боевая броня, усиленная",1011,43,43,37,1,15,7.9
mirelurk:hunter,Болотник-охотник,true,B,42,Клешни,shear,Захват и разрыв,80,1,6,slashing:100%,5,2,95,A,Силовая броня T-60,3400,0,0,80,44,52,27.4
mirelurk:hunter,Болотник-охотник,true,B,42,Клешни,shear,Захват и разрыв,80,1,6,slashing:100%,5,2,95,S,Силовая броня T-65,4800,0,0,80,61,69,36.3
mirelurk:hunter,Болотник-охотник,true,B,42,Плевок,corrosion,Коррозия брони,55,1,8,acid:100%,5,2,95,D,Кожаная броня,250,55,55,0,1,13,6.8
mirelurk:hunter,Болотник-охотник,true,B,42,Плевок,corrosion,Коррозия брони,55,1,8,acid:100%,5,2,95,C,Боевая броня,650,40,40,45,1,16,8.4
mirelurk:hunter,Болотник-охотник,true,B,42,Плевок,corrosion,Коррозия брони,55,1,8,acid:100%,5,2,95,B,"Боевая броня, усиленная",1011,27,27,84,1,19,10
mirelurk:hunter,Болотник-охотник,true,B,42,Плевок,corrosion,Коррозия брони,55,1,8,acid:100%,5,2,95,A,Силовая броня T-60,3400,0,0,165,22,34,17.9
mirelurk:hunter,Болотник-охотник,true,B,42,Плевок,corrosion,Коррозия брони,55,1,8,acid:100%,5,2,95,S,Силовая броня T-65,4800,0,0,165,31,43,22.6
mirelurk:king,Король болотников,true,A,62,Когти,rend,Рубящая,135,3,16,slashing:100%,6,2,95,D,Кожаная броня,250,135,135,0,1,5,2.6
mirelurk:king,Король болотников,true,A,62,Когти,rend,Рубящая,135,3,16,slashing:100%,6,2,95,C,Боевая броня,650,102,102,33,1,7,3.7
mirelurk:king,Король болотников,true,A,62,Когти,rend,Рубящая,135,3,16,slashing:100%,6,2,95,B,"Боевая броня, усиленная",1011,54,54,81,1,10,5.3
mirelurk:king,Король болотников,true,A,62,Когти,rend,Рубящая,135,3,16,slashing:100%,6,2,95,A,Силовая броня T-60,3400,0,0,135,26,31,16.3
mirelurk:king,Король болотников,true,A,62,Когти,rend,Рубящая,135,3,16,slashing:100%,6,2,95,S,Силовая броня T-65,4800,0,0,135,36,41,21.6
mirelurk:king,Король болотников,true,A,62,Волна,energy,Энергетический импульс,110,2,31,energy:100%,10,1,95,D,Кожаная броня,250,110,110,0,1,7,7.4
mirelurk:king,Король болотников,true,A,62,Волна,energy,Энергетический импульс,110,2,31,energy:100%,10,1,95,C,Боевая броня,650,110,110,0,1,7,7.4
mirelurk:king,Король болотников,true,A,62,Волна,energy,Энергетический импульс,110,2,31,energy:100%,10,1,95,B,"Боевая броня, усиленная",1011,100,100,10,1,7,7.4
mirelurk:king,Король болотников,true,A,62,Волна,energy,Энергетический импульс,110,2,31,energy:100%,10,1,95,A,Силовая броня T-60,3400,0,0,110,32,38,40
mirelurk:king,Король болотников,true,A,62,Волна,energy,Энергетический импульс,110,2,31,energy:100%,10,1,95,S,Силовая броня T-65,4800,0,0,110,45,51,53.7
mirelurk:king,Король болотников,true,A,62,Таран,impact,Силовая,115,3,1,bludgeoning:100%,10,1,95,D,Кожаная броня,250,91,91,36,1,8,8.4
mirelurk:king,Король болотников,true,A,62,Таран,impact,Силовая,115,3,1,bludgeoning:100%,10,1,95,C,Боевая броня,650,46,46,105,1,10,10.5
mirelurk:king,Король болотников,true,A,62,Таран,impact,Силовая,115,3,1,bludgeoning:100%,10,1,95,B,"Боевая броня, усиленная",1011,4,4,168,1,12,12.6
mirelurk:king,Король болотников,true,A,62,Таран,impact,Силовая,115,3,1,bludgeoning:100%,10,1,95,A,Силовая броня T-60,3400,0,0,173,20,26,27.4
mirelurk:king,Король болотников,true,A,62,Таран,impact,Силовая,115,3,1,bludgeoning:100%,10,1,95,S,Силовая броня T-65,4800,0,0,173,29,34,35.8
mirelurk:queen,Матка болотников,true,S,94,Клешни,shear,Захват и разрыв,325,6,22,slashing:100%,7,2,95,D,Кожаная броня,250,325,325,0,1,3,1.6
mirelurk:queen,Матка болотников,true,S,94,Клешни,shear,Захват и разрыв,325,6,22,slashing:100%,7,2,95,C,Боевая броня,650,295,295,30,1,3,1.6
mirelurk:queen,Матка болотников,true,S,94,Клешни,shear,Захват и разрыв,325,6,22,slashing:100%,7,2,95,B,"Боевая броня, усиленная",1011,199,199,126,1,4,2.1
mirelurk:queen,Матка болотников,true,S,94,Клешни,shear,Захват и разрыв,325,6,22,slashing:100%,7,2,95,A,Силовая броня T-60,3400,0,0,325,11,13,6.8
mirelurk:queen,Матка болотников,true,S,94,Клешни,shear,Захват и разрыв,325,6,22,slashing:100%,7,2,95,S,Силовая броня T-65,4800,0,0,325,15,17,8.9
mirelurk:queen,Матка болотников,true,S,94,Плевок,corrosion,Коррозия брони,220,4,27,acid:100%,11,1,95,D,Кожаная броня,250,220,220,0,1,4,4.2
mirelurk:queen,Матка болотников,true,S,94,Плевок,corrosion,Коррозия брони,220,4,27,acid:100%,11,1,95,C,Боевая броня,650,220,220,0,1,4,4.2
mirelurk:queen,Матка болотников,true,S,94,Плевок,corrosion,Коррозия брони,220,4,27,acid:100%,11,1,95,B,"Боевая броня, усиленная",1011,184,184,108,1,4,4.2
mirelurk:queen,Матка болотников,true,S,94,Плевок,corrosion,Коррозия брони,220,4,27,acid:100%,11,1,95,A,Силовая броня T-60,3400,0,0,660,6,9,9.5
mirelurk:queen,Матка болотников,true,S,94,Плевок,corrosion,Коррозия брони,220,4,27,acid:100%,11,1,95,S,Силовая броня T-65,4800,0,0,660,8,11,11.6
mirelurk:queen,Матка болотников,true,S,94,Таран,impact,Силовая,290,6,3,bludgeoning:100%,11,1,95,D,Кожаная броня,250,254,254,54,1,3,3.2
mirelurk:queen,Матка болотников,true,S,94,Таран,impact,Силовая,290,6,3,bludgeoning:100%,11,1,95,C,Боевая броня,650,167,167,187,1,4,4.2
mirelurk:queen,Матка болотников,true,S,94,Таран,impact,Силовая,290,6,3,bludgeoning:100%,11,1,95,B,"Боевая броня, усиленная",1011,88,88,306,1,5,5.3
mirelurk:queen,Матка болотников,true,S,94,Таран,impact,Силовая,290,6,3,bludgeoning:100%,11,1,95,A,Силовая броня T-60,3400,0,0,436,8,11,11.6
mirelurk:queen,Матка болотников,true,S,94,Таран,impact,Силовая,290,6,3,bludgeoning:100%,11,1,95,S,Силовая броня T-65,4800,0,0,436,12,14,14.7
mirelurk:nukalurk,Ядерник,true,A,66,Клешни,shear,Захват и разрыв,145,3,11,slashing:75% + radiation:25%,6,2,95,D,Кожаная броня,250,109,109,0,1,7,3.7
mirelurk:nukalurk,Ядерник,true,A,66,Клешни,shear,Захват и разрыв,145,3,11,slashing:75% + radiation:25%,6,2,95,C,Боевая броня,650,61,61,48,1,10,5.3
mirelurk:nukalurk,Ядерник,true,A,66,Клешни,shear,Захват и разрыв,145,3,11,slashing:75% + radiation:25%,6,2,95,B,"Боевая броня, усиленная",1011,13,13,96,1,16,8.4
mirelurk:nukalurk,Ядерник,true,A,66,Клешни,shear,Захват и разрыв,145,3,11,slashing:75% + radiation:25%,6,2,95,A,Силовая броня T-60,3400,0,0,145,24,30,15.8
mirelurk:nukalurk,Ядерник,true,A,66,Клешни,shear,Захват и разрыв,145,3,11,slashing:75% + radiation:25%,6,2,95,S,Силовая броня T-65,4800,0,0,145,34,40,21.1
mirelurk:nukalurk,Ядерник,true,A,66,Плевок,energy,Энергетический импульс,125,2,33,energy:60% + radiation:40%,6,2,95,D,Кожаная броня,250,75,75,0,1,9,4.7
mirelurk:nukalurk,Ядерник,true,A,66,Плевок,energy,Энергетический импульс,125,2,33,energy:60% + radiation:40%,6,2,95,C,Боевая броня,650,75,75,0,1,9,4.7
mirelurk:nukalurk,Ядерник,true,A,66,Плевок,energy,Энергетический импульс,125,2,33,energy:60% + radiation:40%,6,2,95,B,"Боевая броня, усиленная",1011,69,69,6,1,10,5.3
mirelurk:nukalurk,Ядерник,true,A,66,Плевок,energy,Энергетический импульс,125,2,33,energy:60% + radiation:40%,6,2,95,A,Силовая броня T-60,3400,0,0,125,28,37,19.5
mirelurk:nukalurk,Ядерник,true,A,66,Плевок,energy,Энергетический импульс,125,2,33,energy:60% + radiation:40%,6,2,95,S,Силовая броня T-65,4800,0,0,125,39,48,25.3
mirelurk:nukalurk,Ядерник,true,A,66,Таран,impact,Силовая,130,3,2,bludgeoning:100%,9,1,95,D,Кожаная броня,250,109,109,33,1,6,6.3
mirelurk:nukalurk,Ядерник,true,A,66,Таран,impact,Силовая,130,3,2,bludgeoning:100%,9,1,95,C,Боевая броня,650,64,64,99,1,9,9.5
mirelurk:nukalurk,Ядерник,true,A,66,Таран,impact,Силовая,130,3,2,bludgeoning:100%,9,1,95,B,"Боевая броня, усиленная",1011,22,22,162,1,11,11.6
mirelurk:nukalurk,Ядерник,true,A,66,Таран,impact,Силовая,130,3,2,bludgeoning:100%,9,1,95,A,Силовая броня T-60,3400,0,0,196,18,23,24.2
mirelurk:nukalurk,Ядерник,true,A,66,Таран,impact,Силовая,130,3,2,bludgeoning:100%,9,1,95,S,Силовая броня T-65,4800,0,0,196,25,30,31.6
lakelurk:ordinary,Озёрник-крикун,true,B,44,Когти,rend,Рубящая,80,1,8,slashing:100%,5,2,95,D,Кожаная броня,250,77,77,3,1,9,4.7
lakelurk:ordinary,Озёрник-крикун,true,B,44,Когти,rend,Рубящая,80,1,8,slashing:100%,5,2,95,C,Боевая броня,650,61,61,19,1,11,5.8
lakelurk:ordinary,Озёрник-крикун,true,B,44,Когти,rend,Рубящая,80,1,8,slashing:100%,5,2,95,B,"Боевая броня, усиленная",1011,45,45,35,1,15,7.9
lakelurk:ordinary,Озёрник-крикун,true,B,44,Когти,rend,Рубящая,80,1,8,slashing:100%,5,2,95,A,Силовая броня T-60,3400,0,0,80,44,52,27.4
lakelurk:ordinary,Озёрник-крикун,true,B,44,Когти,rend,Рубящая,80,1,8,slashing:100%,5,2,95,S,Силовая броня T-65,4800,0,0,80,61,69,36.3
lakelurk:ordinary,Озёрник-крикун,true,B,44,Волна,energy,Энергетический импульс,65,1,15,energy:100%,9,1,95,D,Кожаная броня,250,65,65,0,1,11,11.6
lakelurk:ordinary,Озёрник-крикун,true,B,44,Волна,energy,Энергетический импульс,65,1,15,energy:100%,9,1,95,C,Боевая броня,650,57,57,8,1,12,12.6
lakelurk:ordinary,Озёрник-крикун,true,B,44,Волна,energy,Энергетический импульс,65,1,15,energy:100%,9,1,95,B,"Боевая броня, усиленная",1011,44,44,21,1,15,15.8
lakelurk:ordinary,Озёрник-крикун,true,B,44,Волна,energy,Энергетический импульс,65,1,15,energy:100%,9,1,95,A,Силовая броня T-60,3400,0,0,65,54,64,67.4
lakelurk:ordinary,Озёрник-крикун,true,B,44,Волна,energy,Энергетический импульс,65,1,15,energy:100%,9,1,95,S,Силовая броня T-65,4800,0,0,65,75,85,89.5
water-creature:ordinary,Водяной,true,B,46,Когти,rend,Рубящая,90,1,10,slashing:100%,5,2,95,D,Кожаная броня,250,89,89,1,1,8,4.2
water-creature:ordinary,Водяной,true,B,46,Когти,rend,Рубящая,90,1,10,slashing:100%,5,2,95,C,Боевая броня,650,73,73,17,1,10,5.3
water-creature:ordinary,Водяной,true,B,46,Когти,rend,Рубящая,90,1,10,slashing:100%,5,2,95,B,"Боевая броня, усиленная",1011,57,57,33,1,12,6.3
water-creature:ordinary,Водяной,true,B,46,Когти,rend,Рубящая,90,1,10,slashing:100%,5,2,95,A,Силовая броня T-60,3400,0,0,90,39,46,24.2
